feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53
-0.25060454,1.10709,1.2246104,1.6420962,0.30165035,0.1523172,1.5555731,1.6932852,0.093608424,0.18769963,1.3044721,1.5217013,-0.057968605,0.12841512,1.4132191,1.1829097,-0.106301524,-0.288708,0.6759097,0.80764383,0.36296338,0.6454559,1.6652647,1.8186045,0.093608424,0.18769963,1.3044721,1.5217013,-0.057968605,0.12841512,1.1780527,1.6670946,0.0,0.0,0.0,0.0,0.0,0.0,1.7357817,1.5917077,0.05692726,0.16225235,1.6469903,1.5900435,-0.22861329,-0.30683738,1.7095973,1.6074823,0.16154611,0.1313857,1.3532397,1.3926919,0.9705659,0.5160598
-1.7413632,1.2034677,1.8393203,2.263112,-0.36493975,-1.5839113,2.148956,2.4988437,-1.605055,-2.038602,1.2210776,1.2586612,-0.73961836,-1.018217,2.089732,-0.9978105,2.2303731,2.5394487,0.5442512,-0.45378506,-0.7445016,-1.0520052,1.2107352,1.7983841,-1.605055,-2.038602,1.2210776,1.2586612,-0.73961836,-1.018217,1.7063113,2.4092917,0.0,0.0,0.0,0.0,0.0,0.0,2.0828736,2.3423038,-0.04246078,-0.19722371,2.010758,2.139774,-0.011096918,-0.07119556,2.1675425,2.5415943,0.7166387,0.958893,1.9624383,1.8472406,1.7096092,0.8887776
-0.18259746,1.6191403,2.2997053,2.696333,-0.404655,0.30775115,2.9666593,2.4988437,0.048627563,0.15948613,1.948907,1.7466309,-0.31847188,-0.09622462,2.3427858,-0.9978105,-0.21552807,-0.3340585,0.626914,-0.35874078,-0.032611478,0.8278718,1.4698789,1.6977576,0.048627563,0.15948613,1.948907,1.7466309,-0.31847188,-0.09622462,2.1671486,2.3759,0.0,0.0,0.0,0.0,0.0,0.0,2.6925952,2.102187,-0.6355679,0.29770222,2.4404778,2.0523279,1.8949829,1.7389061,2.6741264,2.692507,0.9872471,0.12679659,2.284631,1.6386235,3.2713025,2.9721642
-0.5326013,0.10725436,1.4217489,1.6516128,0.5451312,0.30775115,1.5616108,2.0115154,0.24567941,-0.05903334,1.2137545,1.5001652,-0.29143736,-0.18252021,1.1179736,0.8226088,-0.6715053,0.37996688,0.30454293,0.4110743,0.10873768,0.48711112,1.0657158,1.4227922,0.24567941,-0.05903334,1.2137545,1.5001652,-0.29143736,-0.18252021,0.9980584,1.8008751,0.0,0.0,0.0,0.0,0.0,0.0,1.8244247,1.9351639,0.12795188,-0.33626708,1.7739549,1.9009367,-0.18814218,-0.26749405,1.8770368,1.8442322,0.103241324,0.65518695,1.5696647,1.6092194,0.8129495,0.67441773
0.6459121,-1.2011174,-0.60614,-0.6577501,-0.582854,0.30775115,-0.6443334,-0.7137718,0.24567941,0.28308368,-1.2052226,-1.168035,-0.7344839,0.12470347,-0.83052355,-0.8886383,-0.6715053,-0.69659585,-1.6701938,-0.83121634,-0.81608886,0.3375276,-0.83640265,-0.8715702,0.24567941,0.28308368,-1.2052226,-1.168035,-0.7344839,0.12470347,-1.0729698,-1.223371,0.0,0.0,0.0,0.0,0.0,0.0,-0.70635056,-0.75085694,-0.015407538,-1.0663372,-1.0451438,-1.1467886,-0.7277085,-0.4464051,-0.7409608,-0.5933272,0.085542545,0.82005435,-1.1812538,-1.4338583,-0.7094055,-0.7693081
-0.039392762,0.400993,-0.021467745,-0.35584915,-0.623348,0.30775115,-0.23121521,-0.30491692,0.24567941,0.28308368,-0.60194826,-0.27613652,-0.7123316,-0.27875647,0.23317567,0.7184695,-0.6715053,-0.69659585,-0.7454969,-0.23019218,-0.85491204,-0.7329406,-0.20844974,-0.10309967,0.24567941,0.28308368,-0.60194826,-0.27613652,-0.7123316,-0.27875647,-0.2691432,-0.05708408,0.0,0.0,0.0,0.0,0.0,0.0,-0.23642814,-0.15490396,0.5763696,0.1375576,-0.3576323,-0.3153481,0.11980318,0.15671258,-0.25518245,-0.17952698,-0.5387325,-0.071417116,-0.58492476,-0.56726056,0.06729364,0.35890612
0.20499659,0.7293828,1.0944368,1.4295794,-0.007147461,0.07077291,2.658753,2.0002,0.24567941,0.28308368,2.042657,1.9482648,0.085341215,-0.0843906,4.0760336,0.70652014,-0.6715053,-0.69659585,2.1193035,1.0195383,0.616328,0.20011091,1.7729723,1.5807108,0.24567941,0.28308368,2.042657,1.9482648,0.085341215,-0.0843906,2.323269,1.8523387,0.0,0.0,0.0,0.0,0.0,0.0,1.5072794,1.7068964,0.405056,-0.78773165,1.5368142,1.6400089,-0.480121,-0.5253766,1.6794333,2.0093489,0.16863135,1.6512185,1.3583077,0.98204905,0.3471369,0.21474935
-3.3897806e-05,-0.7766,-0.4156011,-0.5216162,0.30118996,0.10279129,-0.500595,-0.57097155,0.12997626,0.1688536,-0.3582954,-0.4504413,0.42950088,0.4968625,-0.22209254,0.071406305,0.2178175,0.0039905217,-0.07359965,-0.0037341143,0.840499,0.94368243,-0.40706608,-0.53508216,0.12997626,0.1688536,-0.3582954,-0.4504413,0.42950088,0.4968625,-0.35198253,-0.5145488,0.0,0.0,0.0,0.0,0.0,0.0,-0.4895391,-0.5300832,0.03790417,0.03903213,-0.46050048,-0.47831285,0.24607186,0.27573776,-0.49069682,-0.49113542,-0.11573458,-0.15872012,-0.37910712,-0.30949226,-0.0608637,0.02738814
-0.26725665,-0.15856762,1.504986,0.44607535,-1.7970021,0.30775115,-0.4797222,-0.3261164,0.24567941,0.28308368,-1.0155756,-0.89977556,0.7138827,0.15331244,-0.47629225,0.73812366,-0.6715053,-0.69659585,-1.4171371,-0.8497102,0.9241703,0.7778498,-0.6522741,-0.6896245,0.24567941,0.28308368,-1.0155756,-0.89977556,0.7138827,0.15331244,-0.824039,-0.69308543,0.0,0.0,0.0,0.0,0.0,0.0,-0.055054553,-0.048445627,0.40829208,0.43874082,-0.16760916,-0.1342831,-0.48052603,-0.40300632,-0.24966021,-0.4743282,0.025897363,-0.1946288,-0.4649542,0.12514116,0.20106976,0.22747979
-0.48400518,-0.9528707,-0.056680903,-0.6577501,-0.588308,-1.6889303,-0.64658874,-0.72230905,0.24567941,0.28308368,-1.0048772,-1.0014881,1.1914442,1.4119213,-0.8253173,-0.923492,-0.6715053,-0.69659585,-1.243625,-0.9229288,1.2676584,2.10518,-0.6797101,-0.7879703,0.24567941,0.28308368,-1.0048772,-1.0014881,1.1914442,1.4119213,-0.8771615,-0.8997898,0.0,0.0,0.0,0.0,0.0,0.0,-0.7541891,-0.67874277,0.40883046,-0.029818088,-0.4406626,-0.43609482,0.36063823,0.42607614,-0.8435433,-0.6502207,-0.019261748,0.39713433,-0.19739315,-0.01383042,-0.058110088,0.17950372
0.08729603,-0.058754105,-0.99696743,-0.6577501,-0.08803493,0.30775115,-0.66303104,-0.72518855,0.24567941,0.28308368,-0.45209965,-0.6618353,0.048634253,0.016195547,-0.8832201,-0.95489717,-0.6715053,-0.69659585,0.2334866,-0.27882066,-0.09883218,0.22655177,-0.696558,-0.79876935,0.24567941,0.28308368,-0.45209965,-0.6618353,0.048634253,0.016195547,-0.7606335,-0.89194536,0.0,0.0,0.0,0.0,0.0,0.0,-0.7454807,-0.71086055,0.093276836,0.1526126,-0.737221,-0.72557956,-0.19120733,-0.2150466,-0.7461216,-0.67901427,0.086204216,-0.13211001,-0.7624945,-0.6518024,-0.41009212,-0.45577085
0.11137431,0.4481139,0.7155289,1.0119742,0.23705994,-0.05130121,1.3592082,1.2810664,0.24567941,0.0627466,0.92399144,0.738005,-0.030532707,-0.04091072,1.7375622,1.4763713,-0.6715053,0.17977323,0.96218866,0.099587254,0.14138709,0.5294159,0.69335943,0.74773425,0.24567941,0.0627466,0.92399144,0.738005,-0.030532707,-0.04091072,0.8819618,1.1088779,0.0,0.0,0.0,0.0,0.0,0.0,1.2722049,1.3750846,0.0059613613,0.6366103,1.3109938,1.2848567,-0.08737388,-0.17929031,1.3005229,1.1310512,-0.24514309,-0.6159658,1.4604269,0.70841575,0.7097369,0.4552335
0.18288851,0.12380424,0.1647468,0.20498745,0.070678234,-0.500574,-0.04476194,-0.12781747,-0.24313651,0.28308368,0.6754648,0.25002778,-0.31794667,-0.35084522,0.35807395,0.946224,0.6717256,-0.69659585,0.9222579,0.1182356,-0.64783204,-0.6175105,0.006179202,-0.19581869,-0.24313651,0.28308368,0.6754648,0.25002778,-0.31794667,-0.35084522,0.30783364,0.008499853,0.0,0.0,0.0,0.0,0.0,0.0,-0.15621395,-0.19242713,0.072951205,0.13130686,-0.09701096,-0.09783782,-0.41813838,-0.59493077,-0.14242826,-0.1364949,-0.0980038,-0.13317595,-0.21710804,0.080081075,-0.70465106,-0.7340233
1.0022707,-0.49430397,-1.2646879,-0.6577501,1.0243636,0.30775115,-0.703363,-0.72968215,0.24567941,0.28308368,-1.260683,-1.363133,-1.8055162,-2.0572078,-0.9395814,-0.9978105,-0.6715053,-0.69659585,-1.9053948,-1.5616063,-1.4519835,-1.7160438,-0.96225417,-1.0666966,0.24567941,0.28308368,-1.260683,-1.363133,-1.8055162,-2.0572078,-1.2335633,-1.5097543,0.0,0.0,0.0,0.0,0.0,0.0,-0.95375603,-0.9328836,2.5324972,2.0270164,-2.1355433,-2.2388594,-2.5169983,-2.643788,-1.2122688,-1.5430868,-4.2150555,-3.2258565,-4.554814,-4.284496,-3.4258385,-3.1619647
1.0022707,0.400993,-1.2646879,-0.6577501,0.6260532,0.30775115,-0.65053093,-0.72968215,0.24567941,0.28308368,-0.51612514,-0.4364182,-0.9414137,-0.95798737,-0.85343474,-0.9978105,-0.6715053,-0.69659585,-0.4976828,-0.22977073,-1.0881737,-0.9280808,0.3294233,0.31619832,0.24567941,0.28308368,-0.51612514,-0.4364182,-0.9414137,-0.95798737,0.20094468,0.35938096,0.0,0.0,0.0,0.0,0.0,0.0,-0.64987355,-0.30944106,0.29738134,-0.41779995,-0.8188974,-0.59376967,-0.999119,-0.81627303,-0.8379202,-0.5070441,-0.11792861,0.7225155,-1.0960813,-1.0097063,-0.8496594,-0.6762377
-0.42778173,1.0297902,0.87694263,0.99568874,0.23835963,0.30775115,2.6528583,0.80691993,0.24567941,0.28308368,3.0320628,0.90399784,5.670108,-0.4723388,4.646727,1.5400612,-0.6715053,-0.69659585,3.2376838,0.17223188,8.945751,-0.6950374,5.5447145,1.664306,0.24567941,0.28308368,3.0320628,0.90399784,5.670108,-0.4723388,1.975306,0.86767274,0.0,0.0,0.0,0.0,0.0,0.0,1.4009566,0.9538527,-1.0545186,-0.7880183,1.2969754,1.0008074,-0.5911625,-0.76411533,1.1865766,0.6509351,1.3932577,1.1427122,0.9061729,0.69146293,0.22394311,-0.5040697
0.40484604,-1.6002591,-0.65133446,-0.6577501,0.04030252,0.30775115,-0.65240085,-0.71901286,0.24567941,0.28308368,-1.0199639,-1.1450824,-0.5267897,-1.053201,-0.9013357,-0.92856115,-0.6715053,-0.69659585,-1.0946839,-1.0329447,-1.0084555,-1.0432616,-0.7031626,-0.892253,0.24567941,0.28308368,-1.0199639,-1.1450824,-0.5267897,-1.053201,-0.7393839,-1.0817847,0.0,0.0,0.0,0.0,0.0,0.0,-0.89178777,-0.8120723,-0.45317453,0.40428638,-0.8437089,-0.95956165,-0.8668231,-0.57061666,-1.0047252,-0.79896784,0.42803726,-0.57430625,-0.5153376,-0.61375475,-0.46600947,0.50586635
0.69450647,-0.0059601786,-1.1461991,-0.6577501,0.73468333,0.30775115,-0.67393494,-0.71868956,0.24567941,-2.0004096,-0.9519059,-1.0261457,-0.5291414,-0.49403065,-0.91430587,-0.9265502,-0.6715053,3.2932684,-0.5183851,-0.5038255,-0.8617429,-0.9689589,-0.6859199,-0.73655224,0.24567941,-2.0004096,-0.9519059,-1.0261457,-0.5291414,-0.49403065,-0.91239274,-1.0693027,0.0,0.0,0.0,0.0,0.0,0.0,-0.76595557,-0.6413735,0.21799296,-0.06959734,-0.8973663,-0.67730033,-0.98190486,-1.0786622,-0.8527917,-0.7148028,0.20542835,0.59129995,-0.9975738,0.15509638,-1.0209906,-1.1596406
0.20862234,-0.26802012,-0.065391034,-0.23365112,0.5642883,0.1578172,-0.21674027,-0.35478994,0.24567941,0.022391824,0.009912032,-0.44957688,-0.3222985,-0.17216618,0.7816451,0.6205957,-0.6715053,-0.041870598,1.0577548,-0.17926773,0.107771695,0.07175586,-0.114913285,-0.3349789,0.24567941,0.022391824,0.009912032,-0.44957688,-0.3222985,-0.17216618,-0.05485558,-0.4439611,0.0,0.0,0.0,0.0,0.0,0.0,-0.3660971,-0.39567205,0.2516354,-0.16258606,-0.35563856,-0.39564556,-0.100664295,-0.12617058,-0.3641984,-0.38492107,-0.4247982,-0.111824624,-0.2267898,-0.21332954,-0.3234565,-0.33752134
0.058373723,0.6234827,0.33869627,0.55268997,0.10782185,0.26944584,0.34596068,0.62935483,0.18946461,0.20864628,0.7362057,0.64232725,0.5390827,0.17932571,0.30487862,1.5378809,-0.43909922,-0.43636948,0.43480977,0.17812072,1.2336504,0.79066414,0.3726841,0.63287026,0.18946461,0.20864628,0.7362057,0.64232725,0.5390827,0.17932571,0.6534279,0.727389,0.0,0.0,0.0,0.0,0.0,0.0,0.6178506,0.8225823,0.28130785,0.46406093,0.72636104,0.794825,-0.0049685864,0.011737864,0.6846931,0.9310776,-0.09149817,-0.23788464,0.8450217,0.6663467,0.17320412,0.29793096
0.4296259,-0.13984737,-0.33538198,-0.45314473,-0.46868137,-0.098479316,-0.49789745,-0.48621276,-0.36690542,-0.13721153,-0.3518376,-0.40763772,0.10726233,0.14407259,-0.36426333,0.3219718,1.3921438,0.8558827,0.06786051,-0.23075816,0.038267206,0.11342913,-0.38986203,-0.39532608,-0.36690542,-0.13721153,-0.3518376,-0.40763772,0.10726233,0.14407259,-0.34701306,-0.35529193,0.0,0.0,0.0,0.0,0.0,0.0,-0.39817947,-0.447389,0.12323425,-0.14866398,-0.40244776,-0.488168,0.24462143,0.23462953,-0.4079657,-0.5547931,-0.25784367,0.09290543,-0.29960963,-0.56874955,0.020126265,0.0056332774
0.3022432,0.053739708,-0.27954516,-0.25827026,-0.46171317,0.04773208,-0.30502105,-0.28404337,-0.19163498,-0.2518361,-0.26718876,-0.27479365,-0.18151204,-0.32711506,0.052031405,0.7437626,1.069962,1.0692849,0.062095795,-0.11663835,0.11437909,0.094931856,-0.27957222,-0.22387844,-0.19163498,-0.2518361,-0.26718876,-0.27479365,-0.18151204,-0.32711506,-0.22465402,-0.18742989,0.0,0.0,0.0,0.0,0.0,0.0,-0.2532894,-0.27080593,0.030870201,0.0673228,-0.25923055,-0.2593184,-0.11391962,-0.10793493,-0.26793027,-0.22550337,-0.050549876,-0.14921096,-0.2458905,-0.19203535,-0.272055,-0.24856785
-0.15429741,-0.006528728,0.19580297,0.07616288,-0.6552669,-1.2061374,0.017068721,0.04378115,-0.010925487,-0.11929438,-0.023034573,0.52319795,-0.40266564,-0.5298282,0.4424072,1.168326,0.5259157,0.6771748,0.028327053,1.5500965,-0.33177334,-0.2810552,0.15992706,0.30250454,-0.010925487,-0.11929438,-0.023034573,0.52319795,-0.40266564,-0.5298282,0.26602325,0.37674958,0.0,0.0,0.0,0.0,0.0,0.0,0.10781797,0.081980035,0.020791465,-0.27921712,0.062249854,0.021947011,-0.33529374,-0.3567564,0.23786287,0.20661664,0.027239593,0.26481807,0.1183702,0.11576884,-0.08749123,-0.26150054
1.0022707,-0.3529413,0.65607667,0.60745335,-1.0999588,-1.846563,0.3371835,0.46613887,0.24567941,0.28308368,0.47761574,0.19764973,-0.16875662,-0.17092262,0.77215165,1.5134536,-0.6715053,-0.69659585,0.31792617,0.13828379,-0.4705276,-0.5676705,0.87695605,0.6870641,0.24567941,0.28308368,0.47761574,0.19764973,-0.16875662,-0.17092262,0.7933568,0.23633076,0.0,0.0,0.0,0.0,0.0,0.0,0.97344685,0.8228856,-1.0975161,-1.205627,0.6609113,0.49115622,-0.93035764,-0.95335877,0.8329084,0.5281254,1.0947707,1.0363204,0.07662538,-0.14984642,-0.311743,-0.7176576
0.8448099,-0.8066169,-0.31898254,-0.6577501,-1.1740631,0.30775115,-0.6306122,-0.7275731,-4.4108744,-0.8852152,-0.88607776,-0.77050686,-0.050756544,0.10864695,-0.8031484,-0.9817387,4.7716675,2.157281,-1.025273,-0.62104166,0.31937698,0.4339864,-0.74744517,-0.83634514,-4.4108744,-0.8852152,-0.88607776,-0.77050686,-0.050756544,0.10864695,-0.9406913,-0.9644984,0.0,0.0,0.0,0.0,0.0,0.0,-0.61880875,-0.6207001,-1.109916,0.09323587,-0.37860316,-0.32427824,0.4602707,0.53013146,-0.72962976,-0.64959306,1.158321,-0.4245893,-0.054758757,0.48151562,-0.30634463,-0.10244272
-1.5367839,0.3114633,0.71644354,0.71589935,-0.17056772,0.30775115,0.6254529,2.1401186,0.24567941,0.28308368,0.43631208,0.9536538,-1.1569765,-0.6837862,-0.20002058,0.64570624,-0.6715053,-0.69659585,-0.31574103,-0.54494655,-0.9898725,-0.8705592,0.6509294,2.0705605,0.24567941,0.28308368,0.43631208,0.9536538,-1.1569765,-0.6837862,0.23433685,1.7801765,0.0,0.0,0.0,0.0,0.0,0.0,1.2076708,1.5456394,-0.8720948,-0.018487304,1.1294447,1.4206,-0.10977873,-0.24778901,1.6774359,2.3612669,1.1564862,-0.08485756,1.2956849,1.5479333,0.48405617,0.37387586
0.34747687,0.33540642,0.41431567,0.5667087,-0.12538537,0.12657411,0.4955466,0.57471484,-0.05751554,-0.27033806,0.3972364,0.43539032,-0.5659364,-0.46721673,1.0029833,1.4926503,0.78455144,1.2338332,0.4478758,0.13138662,-0.5055948,-0.58098865,0.32645568,0.50116336,-0.05751554,-0.27033806,0.3972364,0.43539032,-0.5659364,-0.46721673,0.30559322,0.42759284,0.0,0.0,0.0,0.0,0.0,0.0,0.60483164,0.578395,-0.47679746,-0.4327418,0.5679176,0.52480483,-0.42583638,-0.46188182,0.5182918,0.55419505,0.34240037,0.2538033,0.4705405,0.3603,-0.034033306,-0.1415293
0.99357533,-0.6888478,0.8833516,1.2830791,0.5557879,0.15263262,1.1519635,1.8377805,0.09177416,-0.005175902,1.0148947,1.6210698,-0.45936653,-0.6012196,0.8401322,1.0569906,0.3669321,0.52886,0.5541702,1.8225447,-0.1615891,-0.39475378,1.3198357,2.0610242,0.09177416,-0.005175902,1.0148947,1.6210698,-0.45936653,-0.6012196,0.95450956,1.6688939,0.0,0.0,0.0,0.0,0.0,0.0,1.6891657,1.8883747,-0.07109867,0.25953966,1.762846,2.0310504,-0.38578898,-0.43251887,1.5996794,1.7592279,0.3944817,0.13410027,1.5511097,1.7165531,0.5394938,0.34012613
0.5346349,0.18146463,0.06331344,0.45658663,0.5278295,0.30775115,0.27671465,0.29889485,-0.42627072,-0.66695035,0.16585074,0.029213035,-0.6005244,-0.49213645,1.0167454,1.3807122,1.1407778,1.6348556,0.5305352,0.004578483,-0.7163074,-0.62978387,0.36121625,0.46596402,-0.42627072,-0.66695035,0.16585074,0.029213035,-0.6005244,-0.49213645,0.4567343,0.11359853,0.0,0.0,0.0,0.0,0.0,0.0,0.38233176,0.33256608,0.12145882,0.088529184,0.377964,0.38498625,-0.41492203,-0.50266284,0.35371858,0.20631228,-0.061282225,-0.13372585,0.24747896,0.2624267,-0.016624033,-0.17702389
1.0022707,-3.1801949,9.16232,-0.6577501,-2.6932006,0.30775115,-0.14862636,-0.72968215,0.24567941,0.28308368,-1.260683,-1.363133,11.128246,7.9082522,-0.9508948,-0.9978105,-0.6715053,-0.69659585,-1.9053948,-1.5616063,-1.5459324,-1.8715202,0.070260145,-1.0666966,0.24567941,0.28308368,-1.260683,-1.363133,11.128246,7.9082522,-0.51648915,-1.5097543,0.0,0.0,0.0,0.0,0.0,0.0,-0.21254516,-0.9182373,-0.95452064,1.0328095,1.9713756,1.1729846,22.416924,22.100775,-0.72124255,-1.2350632,2.4967425,0.49109057,3.819022,1.0739912,14.332123,16.654327
0.25112796,-0.18305594,-0.24883014,-0.38957882,0.12731513,-0.16870072,-0.37061548,-0.45332214,-0.052155126,0.20070146,-0.22595312,-0.47178596,0.0643862,0.3932738,0.2123273,0.40916145,0.76167667,-0.3262188,0.3535875,-0.16467932,0.17175363,0.80225,-0.34826973,-0.4596358,-0.052155126,0.20070146,-0.22595312,-0.47178596,0.0643862,0.3932738,-0.24014187,-0.45261127,0.0,0.0,0.0,0.0,0.0,0.0,-0.38646126,-0.4167107,-0.049710885,0.06048746,-0.35393775,-0.38388336,0.17090769,0.20733732,-0.39437816,-0.403679,-0.067696854,-0.105688564,-0.30973598,-0.2622295,-0.10785856,0.018715518
-0.9018461,-0.20334668,0.3498589,0.42286098,0.21019286,-0.16783893,0.33395746,0.49342102,0.10748672,-0.07807926,0.09835273,0.22583541,-0.40260956,-0.2694405,0.672934,1.4569702,0.06935187,0.449011,0.1718361,0.4660148,-0.14734907,-0.073699936,0.17474516,0.42241016,0.10748672,-0.07807926,0.09835273,0.22583541,-0.40260956,-0.2694405,0.20495462,0.3689835,0.0,0.0,0.0,0.0,0.0,0.0,0.45271355,0.508519,0.018565826,0.17426768,0.39788127,0.42899007,-0.3317245,-0.34626636,0.36827254,0.4417088,0.013073803,-0.046693116,0.24091418,0.18964747,0.016227072,-0.035268888
0.2768265,-1.6454,-1.0040127,-0.6577501,2.78831,0.30775115,-0.655392,-0.72968215,0.24567941,0.28308368,2.2274528,1.6817868,0.16516656,0.9479608,-0.82564163,-0.9978105,-0.6715053,-0.69659585,2.873441,1.5979455,0.21398482,0.38414332,-0.2524442,-0.25002173,0.24567941,0.28308368,2.2274528,1.6817868,0.16516656,0.9479608,0.13756071,0.5200054,0.0,0.0,0.0,0.0,0.0,0.0,-0.59472233,-0.56124663,0.4350882,0.20671092,-0.5469924,-0.44673425,0.9574473,0.8385413,-0.3084417,-0.11956477,-0.18072948,0.3771702,-0.20859927,0.39588165,1.0047467,0.31776398
-2.1010182,2.6392355,1.037943,0.6913699,1.0243636,0.30775115,0.29328248,0.88458073,0.24567941,0.28308368,0.8817679,0.9536538,-0.22004241,0.5821292,0.3239497,1.6563314,-0.6715053,-0.69659585,0.73483366,-0.024983829,-0.609192,-0.51064545,0.257283,0.6640657,0.24567941,0.28308368,0.8817679,0.9536538,-0.22004241,0.5821292,0.48304045,1.0247076,0.0,0.0,0.0,0.0,0.0,0.0,1.0354526,1.2631211,0.47789782,0.35566664,0.8968068,1.0262,-0.1991802,-0.56693035,1.1371226,1.2661471,-0.21980295,0.24664213,0.7877779,0.8010535,0.3362984,0.2717843
-0.7710373,0.5288926,-0.6316196,-0.6577501,0.2530323,-1.6413902,-0.5921982,-0.72176486,-0.70780545,0.28308368,-0.91324973,-0.7453231,-0.24043258,-0.7094979,-0.6047553,-0.9241943,1.9179566,-0.69659585,-1.2191887,-0.65382963,-0.48574215,-0.80574733,-0.7069644,-0.68411344,-0.70780545,0.28308368,-0.91324973,-0.7453231,-0.24043258,-0.7094979,-0.7636389,-0.5364255,0.0,0.0,0.0,0.0,0.0,0.0,-0.7000978,-0.7172415,-0.08140113,0.8659282,-0.81244135,-0.74933106,-0.6575878,-0.5612807,-0.79155415,-0.86774415,0.090865016,-0.93979245,-0.89370185,-0.47786936,-0.71584547,-0.56824154
-1.1136081,0.17716874,0.95105124,1.4272536,0.32732034,0.30775115,1.2348572,2.4988437,0.24567941,0.28308368,0.8067438,1.4170111,-1.2928411,-0.281544,0.38605022,-0.9978105,-0.6715053,-0.69659585,-0.6946292,-0.35828233,-1.2104586,-0.6445372,1.124258,2.6661208,0.24567941,0.28308368,0.8067438,1.4170111,-1.2928411,-0.281544,0.7061449,1.319693,0.0,0.0,0.0,0.0,0.0,0.0,1.6108707,2.0406313,0.837606,0.49823648,1.2487284,1.7609508,-0.84815854,-0.6934775,2.1927693,2.6067553,-1.0329077,-0.65495706,1.3738519,2.0222492,-0.7496348,-0.7845345
-0.17371252,0.94759536,0.85364103,0.75721216,0.22215241,-0.12311168,0.28475678,0.5639556,0.24567941,-0.2457253,0.7168315,0.78294325,-0.13971499,-0.32884416,0.4918725,1.5025576,-0.6715053,0.6538283,1.1612169,0.68139863,-0.122415476,-0.49994555,0.14889534,0.5446057,0.24567941,-0.2457253,0.7168315,0.78294325,-0.13971499,-0.32884416,0.20472443,0.53680664,0.0,0.0,0.0,0.0,0.0,0.0,0.6294591,0.5618482,-0.44912615,-0.51754993,0.5031056,0.47154555,-0.4231331,-0.4433687,0.62988,0.6694295,0.5922876,0.350519,0.3228451,0.18410501,-0.12125786,-0.58374876
1.0022707,0.400993,-1.2646879,-0.6577501,-0.6573916,0.30775115,-0.69037884,-0.72968215,0.24567941,-16.462534,-1.260683,-1.363133,-1.3240876,-2.0572078,-0.9277732,-0.9978105,-0.6715053,10.108007,-1.9053948,-1.5616063,-1.0193931,-1.6811013,-0.94653416,-1.0666966,0.24567941,-16.462534,-1.260683,-1.363133,-1.3240876,-2.0572078,-1.2041754,-1.5097543,0.0,0.0,0.0,0.0,0.0,0.0,-0.9594033,-0.9259281,-7.0442567,-3.2493365,-1.1777178,-0.9012787,-0.21825024,-0.46746093,-1.1663394,-1.4945779,4.6505976,2.7272613,-2.2017522,-1.3509648,1.2034969,-0.28250867
0.32518944,0.22162162,-0.57464635,-0.38974366,-0.488226,0.30775115,-0.3056484,-0.3395109,-0.34532592,0.0041845567,-0.46616822,-0.43283337,-0.45618942,-0.3648305,0.32552683,0.6464166,1.3518821,0.48532408,-0.19290172,-0.11524213,-0.6035773,-0.5527562,-0.38465682,-0.43500972,-0.34532592,0.0041845567,-0.46616822,-0.43283337,-0.45618942,-0.3648305,-0.55462176,-0.43544298,0.0,0.0,0.0,0.0,0.0,0.0,-0.37444922,-0.38006523,-0.34718415,0.38682914,-0.41221997,-0.45395416,-0.22982228,-0.22809343,-0.33511785,-0.3105901,0.066801675,-0.6114151,-0.3016973,-0.6202287,-0.42243055,-0.46409127
0.33128926,-0.7604734,-0.43804222,-0.38814712,-0.1430568,-0.061005328,-0.42912275,-0.42463756,0.24567941,0.28308368,-0.26048392,-0.32788405,0.46767393,0.02598961,-0.2962622,0.46575457,-0.6715053,-0.69659585,0.2532259,0.124204844,0.443198,0.13514166,-0.40947732,-0.34190655,0.24567941,0.28308368,-0.26048392,-0.32788405,0.46767393,0.02598961,-0.3569201,-0.25842628,0.0,0.0,0.0,0.0,0.0,0.0,-0.48566508,-0.495977,-0.3938174,0.116780445,-0.38079157,-0.43660066,0.9949448,0.97221583,-0.51531416,-0.4839586,-0.1243399,-0.5014071,-0.31021968,-0.4626668,0.74932265,0.8401323
0.6039876,-0.020323232,-0.54399765,-0.60003376,-0.3111479,0.30775115,-0.6412603,-0.6311691,0.24567941,0.28308368,-1.1096317,-1.0905697,-1.2772518,-0.32737446,-0.7925103,-0.1265821,-0.6715053,-0.69659585,-1.5120946,-0.98935187,-1.2509928,-0.9736111,-0.7420948,-0.7131385,0.24567941,0.28308368,-1.1096317,-1.0905697,-1.2772518,-0.32737446,-0.9108522,-0.72387934,0.0,0.0,0.0,0.0,0.0,0.0,-0.49324155,-0.44214365,0.15047629,0.11040904,-0.5214465,-0.39253396,0.54845273,0.6243502,-0.352146,-0.2095681,0.30582568,0.3278887,-0.22853243,0.007733451,-0.3271861,-0.27513215
